bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
3,2,1440,1,1440,0,1983,2009,11803 SE 322nd Pl,Auburn,WA 98092,USA,210000
4,2.5,2640,2,2640,0,1987,2000,14007 SE 159th Pl,Renton,WA 98058,USA,429900
4,3.25,3620,2,2350,1270,1927,0,3283 Conkling Pl W,Seattle,WA 98119,USA,1525000
4,2.5,2850,2,2850,0,2004,2003,27437 237th Ave SE,Maple Valley,WA 98038,USA,360000
2,1,1260,1,1260,0,1947,1988,9532 Phinney Ave N,Seattle,WA 98103,USA,405000
3,1.75,1610,1,1610,0,1955,2005,12234 NE 65th St,Kirkland,WA 98033,USA,450000
3,2,1360,1.5,1360,0,1945,2008,4401 SW Hill St,Seattle,WA 98116,USA,703000
4,2.5,2496,2,2496,0,1998,2006,8517 143rd Ct NE,Redmond,WA 98052,USA,661000
4,2.25,2160,1,2160,0,1969,2010,2422 171 Ave SE,Bellevue,WA 98008,USA,580000
3,1,1320,2,1320,0,1900,2005,316 35th Ave,Seattle,WA 98122,USA,464000
2,2.5,2540,2,2540,0,2004,2003,3241 63rd Ave SW,Seattle,WA 98116,USA,945000
4,3,2620,1,1870,750,1956,0,11605 SE 45th Pl,Bellevue,WA 98006,USA,659500
3,1.5,1140,1,1140,0,1960,2012,14015 43rd Ave S,Tukwila,WA 98168,USA,200000
3,2,1790,1,1790,0,1990,0,15611 SE 322nd Pl,Auburn,WA 98092,USA,280000
4,2.5,2440,2.5,2440,0,1902,0,400 W Highland Dr,Seattle,WA 98119,USA,1325000
3,2,2140,1,1480,660,1966,0,2515 NE 19th St,Renton,WA 98056,USA,346150
3,1,1330,2,1330,0,1905,0,1535 Griffin Ave,Enumclaw,WA 98022,USA,197500
4,2.5,2590,2,2590,0,2001,0,4022 NE 95th St,Seattle,WA 98115,USA,799000
4,4.5,4750,2,3600,1150,2005,0,7732 Seward Park Ave S,Seattle,WA 98118,USA,1309500
2,1,1620,1,850,770,1921,0,12411 84th Ave NE,Kirkland,WA 98034,USA,350000
4,2.5,2440,2,2440,0,1987,2000,7210 221st Ave NE,Redmond,WA 98053,USA,720000
3,2.75,2020,1,1270,750,1954,0,18107-18199 6th Ave SW,Normandy Park,WA 98166,USA,519000
3,1.5,1470,2,1470,0,1907,0,4709 43rd Ave S,Seattle,WA 98118,USA,590300
5,4.75,5990,2,4050,1940,2002,0,5170 NW Sammamish Rd,Issaquah,WA 98027,USA,2200000
6,2.75,2520,1,1320,1200,1962,0,3306 NE 185th St,Lake Forest Park,WA 98155,USA,410000
2,1.75,1440,1,1440,0,2005,0,23047 NE 130th St,Redmond,WA 98053,USA,437000
3,2.25,1640,1,1140,500,1984,0,37724 26th Dr S,Federal Way,WA 98003,USA,221000
4,2.25,2150,1,1090,1060,1963,2008,18507 71st Ave NE,Kenmore,WA 98028,USA,380000
2,1,1570,1,1150,420,1952,0,12723 11th Ave NW,Seattle,WA 98177,USA,506000
4,1,1980,1,1430,550,1968,0,475 SW Forest Dr,Issaquah,WA 98027,USA,395000
3,1,1210,1.5,1210,0,1901,0,7749-7999 31st Ave NW,Seattle,WA 98117,USA,285000
3,1.75,1900,1.5,1070,830,1903,0,8653 Wabash Ave S,Seattle,WA 98118,USA,311000
3,1.75,1940,1,1940,0,1991,0,24020 SE 202nd St,Maple Valley,WA 98038,USA,520000
3,1.75,1310,1,1310,0,1948,0,9729 Dibble Ave NW,Seattle,WA 98117,USA,435000
2,1,990,1,990,0,1945,0,19229 SE 272nd St,Kent,WA 98042,USA,120000
3,3.5,3870,2,2760,1110,2002,0,2720 Boyer Ave E,Seattle,WA 98102,USA,1440000
3,2,1340,1,920,420,1912,1993,119 10th St SE,Auburn,WA 98002,USA,186000
4,2.25,2160,1,1080,1080,1947,0,2667 11th Ave W,Seattle,WA 98119,USA,756000
4,2,2080,1,1040,1040,1950,2005,6105 S 124th St,Seattle,WA 98178,USA,248000
3,2,1300,1.5,1300,0,1933,0,13304 24th Ave S,SeaTac,WA 98168,USA,287000
4,2.5,2610,2,2610,0,1998,2006,19615 55th Ave NE,Lake Forest Park,WA 98155,USA,510000
3,1,1050,1,1050,0,1959,0,22115 104th Pl SE,Kent,WA 98031,USA,249000
3,2.5,2480,2,2480,0,2004,2003,18210 170th Pl SE,Renton,WA 98058,USA,340000
4,2.25,1820,1.5,1320,500,1930,0,1559 N 130th St,Seattle,WA 98133,USA,399888
3,1.75,1170,1,1170,0,1968,0,9319 167th Ave NE,Redmond,WA 98052,USA,440000
4,2.25,2370,1,1440,930,1959,1989,2411 NW Blue Ridge Dr,Seattle,WA 98177,USA,899000
5,3.75,3090,2,3090,0,2014,0,493 S 187th Ln,Burien,WA 98148,USA,540500
3,1.75,2310,1,1630,680,1978,2000,26525 Woodland Way S,Kent,WA 98030,USA,385000
4,2.25,2060,1,1320,740,1962,0,6132-6198 125th Ave SE,Bellevue,WA 98006,USA,558000
3,2,2540,1,2540,0,2007,0,37124-37118 237th Pl SE,Enumclaw,WA 98022,USA,600000
4,2.5,2400,2,2400,0,2003,0,378 Nile Pl NE,Renton,WA 98059,USA,450000
3,1,1320,1,880,440,1961,2004,30606 2nd Ave SW,Federal Way,WA 98023,USA,232500
2,1,790,1,790,0,1949,1998,1524 30th Ave,Seattle,WA 98122,USA,436000
4,2,1790,1,1670,120,1960,2001,1009 S 229th Pl,Des Moines,WA 98198,USA,240000
3,2.25,1820,2,1820,0,1983,2009,9243 NE 126th Pl,Kirkland,WA 98034,USA,489950
6,2,1670,1,900,770,1911,1984,4718 11th Ave NE,Seattle,WA 98105,USA,680000
5,3.5,3990,2,3990,0,2001,0,13828 SE 92nd St,Newcastle,WA 98059,USA,1068000
3,2,1430,1,1430,0,1945,0,17510 12th Ave NE,Shoreline,WA 98155,USA,352450
4,2,2030,1,2030,0,1969,0,27610 SE Mud Mountain Rd,Enumclaw,WA 98022,USA,335000
4,1.75,1290,2,1290,0,1906,1990,742 N 70th St,Seattle,WA 98103,USA,549000
4,3.5,3820,2,3280,540,1990,2009,1037 106th Ave SE,Bellevue,WA 98004,USA,1240000
4,3.25,2520,1.5,1550,970,1931,0,7019 Brooklyn Ave NE,Seattle,WA 98115,USA,618250
5,3,3880,2,3880,0,1972,2003,7845 SE 62nd St,Mercer Island,WA 98040,USA,1815000
2,1.75,1590,1.5,1320,270,1927,2011,2505 42nd Ave W,Seattle,WA 98199,USA,850000
5,2,3530,1.5,3530,0,1925,2002,2833 Cascadia Ave S,Seattle,WA 98144,USA,930000
3,2.5,1610,2,1610,0,1996,0,24944 SE 43rd St,Issaquah,WA 98029,USA,505000
4,2.5,3280,2,3280,0,1994,0,5310 236th Ave NE,Redmond,WA 98053,USA,925000
3,1.75,1860,1,1860,0,1971,0,304 SW 316th St,Federal Way,WA 98023,USA,275000
3,1.75,1840,1,920,920,1910,0,7043 Mary Ave NW,Seattle,WA 98117,USA,499000
3,2.5,2120,2,2120,0,2003,0,12200 Densmore Ave N,Seattle,WA 98133,USA,507000
4,2.5,2270,1,1500,770,1972,0,4802 122nd Ave SE,Bellevue,WA 98006,USA,619850
3,2.5,2840,1,1870,970,1994,0,9320 318th Pl NE,Carnation,WA 98014,USA,500000
4,1.5,1220,1,1220,0,1980,0,4201 Regal St,Carnation,WA 98014,USA,310000
4,2.5,2310,2,2310,0,2008,0,8903 3rd Ave NW,Seattle,WA 98117,USA,646000
3,1.75,1840,1,1840,0,1966,1963,2714 SW 323rd St,Federal Way,WA 98023,USA,265000
3,2.5,950,2,950,0,2003,0,419 Federal Ave E,Seattle,WA 98102,USA,475000
4,2.25,3070,2,3070,0,1970,0,12869-12951 NE 144th Way,Kirkland,WA 98034,USA,600000
3,2,1730,1,1730,0,1997,0,29448 SE 208th St,Maple Valley,WA 98038,USA,470000
2,1,920,1,920,0,1939,1969,11260 Marine View Dr SW,Seattle,WA 98146,USA,319950
3,2.75,3200,2,3200,0,2004,2003,26008 SE 23rd Pl,Sammamish,WA 98075,USA,712000
4,2.75,3010,2,3010,0,1996,0,25916 SE 22nd Pl,Sammamish,WA 98075,USA,775000
3,2.25,1600,1,1090,510,1979,2014,14102 81st Pl NE,Kirkland,WA 98034,USA,390000
4,2.5,2840,2,2840,0,2001,0,12458 Juanita Dr NE,Kirkland,WA 98034,USA,585000
3,2.5,2430,2,2430,0,1989,0,3215 107th Ave SE,Bellevue,WA 98004,USA,1027000
3,1.75,1750,2,1750,0,1976,1992,1002 Pike St NE,Auburn,WA 98002,USA,232603
3,2.25,1240,3,1240,0,2008,0,3455 Meridian Ave N,Seattle,WA 98103,USA,543000
3,3.25,1530,3,1530,0,2006,0,1537 NW 58th St,Seattle,WA 98107,USA,607500
3,3.5,3390,2,3040,350,2012,1912,11619 SE 73rd Pl,Newcastle,WA 98059,USA,750000
3,2.5,2320,1,2320,0,2008,0,24233 NE 131st Terrace,Redmond,WA 98053,USA,728050
4,2.5,2650,2,2650,0,2012,1912,Eastridge Drive Promenade,Redmond,WA 98053,USA,734990
3,2.5,2238,2,2238,0,2011,0,1326 SW 340th St,Federal Way,WA 98023,USA,330000
4,2.5,2620,2,2620,0,1996,0,8113 120th Pl SE,Newcastle,WA 98056,USA,605000
3,2.75,1910,1,1160,750,1979,2014,14413 88th Ave NE,Kirkland,WA 98034,USA,441000
4,2.5,3040,2,3040,0,2003,0,22540 NE 92nd St,Redmond,WA 98053,USA,650000
7,3.5,4640,2,2860,1780,1965,2003,8105 SE 44th St,Mercer Island,WA 98040,USA,1950000
3,1,1500,1,900,600,1925,2002,8548 18th Ave NW,Seattle,WA 98117,USA,395000
1,0.75,380,1,380,0,1963,2008,13602 8th Ave S,Burien,WA 98168,USA,245000
4,3.5,2970,2,2340,630,1997,0,9400 SE 47th St,Mercer Island,WA 98040,USA,905000
4,3.25,3030,2,3030,0,1988,0,24554 SE 39th Pl,Issaquah,WA 98029,USA,660000
4,2.5,1890,1,1230,660,1978,0,41936 SE 168th St,North Bend,WA 98045,USA,378000
2,1,1040,1,1040,0,1919,1980,122 16th Ave E,Seattle,WA 98112,USA,600000
4,2.5,2090,2,2090,0,1986,0,21604 NE 22nd Ct,Sammamish,WA 98074,USA,632500
2,2,1680,2,1680,0,1910,0,111 F St SE,Auburn,WA 98002,USA,210000
2,2.5,2770,2,2770,0,2006,0,Sunrise Loop Trail,Redmond,WA 98053,USA,754800
2,1,1020,1,1020,0,1948,0,214 7th St SE,Auburn,WA 98002,USA,175000
3,2.25,1470,2,1470,0,1985,0,24201-24231 SE 43rd Ct,Issaquah,WA 98029,USA,455000
3,2,1430,1,980,450,1947,2012,8012 Wallingford Ave N,Seattle,WA 98103,USA,450000
4,1.75,2050,1,1450,600,1974,0,3860 NE 157th Pl,Lake Forest Park,WA 98155,USA,790000
4,1,2080,1,1040,1040,1941,1994,7520 Jones Ave NW,Seattle,WA 98117,USA,480000
3,2.25,2870,2,2250,620,1995,0,7446-7498 Gatewood Rd SW,Seattle,WA 98136,USA,850000
4,3.25,3940,2,3440,500,2000,0,17161 SE 100th St,Renton,WA 98059,USA,725000
3,1.5,1520,1,1020,500,1949,1998,4218 SW Sullivan St,Seattle,WA 98136,USA,380000
3,1.5,1700,1,1700,0,1954,1979,9000 Lake Washington Blvd NE,Bellevue,WA 98004,USA,979000
3,2.25,1940,1,1100,840,1981,0,11317 82nd Ave S,Seattle,WA 98178,USA,359950
4,2.25,2870,2,2220,650,1926,1993,10030 44th Ave SW,Seattle,WA 98146,USA,665900
3,3.25,3240,2,3240,0,2001,0,20627 NE 25th Ct,Sammamish,WA 98074,USA,812000
3,1,1150,1,1150,0,1953,1983,1226 S 130th Pl,Burien,WA 98168,USA,203000
3,1.5,1440,1,1440,0,1975,0,24972 SE 30th St,Sammamish,WA 98075,USA,456000
5,2.5,2200,1.5,1420,780,1916,0,8007 Fremont Ave N,Seattle,WA 98103,USA,547000
3,2,1470,1,1470,0,1987,2000,23825 14th Ave S,Des Moines,WA 98198,USA,280000
2,1.75,1760,1,880,880,1930,0,3526 Ashworth Ave N,Seattle,WA 98103,USA,640000
3,1.75,1780,1,1210,570,1976,0,14815 108th Pl NE,Bothell,WA 98011,USA,477000
4,2.25,2450,1,1650,800,1954,1979,16406 8th Ave SW,Burien,WA 98166,USA,455000
3,3.5,1890,2,1640,250,1999,0,723 N 43rd St,Seattle,WA 98103,USA,587206
3,2.5,2540,2,2540,0,1999,0,824 Chelan Pl NE,Renton,WA 98059,USA,425000
4,1,1360,1.5,1360,0,1917,2009,7714 37th Ave NE,Seattle,WA 98115,USA,511500
2,2,1310,2,1310,0,2004,2003,28107 240th Ave SE,Maple Valley,WA 98038,USA,218000
3,2,1510,1,1510,0,1942,2014,1015 SW 150th St,Burien,WA 98166,USA,332000
3,1.5,1860,1,1140,720,1967,0,24815 180th Ave SE,Covington,WA 98042,USA,291000
4,2,2200,1,1100,1100,1979,2014,1809 Glenwood Ave SE,Renton,WA 98058,USA,279000
4,2.5,3360,2,3360,0,1988,2000,4926 119th Pl NE,Kirkland,WA 98033,USA,950000
3,2.75,2470,2,2470,0,1960,2012,4511 87th Ave SE,Mercer Island,WA 98040,USA,970500
2,1,1260,1,690,570,1925,2002,8329 27th Ave NW,Seattle,WA 98117,USA,412000
3,1,1430,1.5,1430,0,1950,1983,12231 Densmore Ave N,Seattle,WA 98133,USA,400000
3,2.25,1230,1.5,1230,0,1913,0,804 12th St NE,Auburn,WA 98002,USA,200000
4,2.5,2320,2,2320,0,1997,0,1000 Mountain View Blvd SE,North Bend,WA 98045,USA,397000
4,2.5,3290,2,3290,0,2003,0,918 272nd Pl SE,Sammamish,WA 98075,USA,715000
4,2.5,2550,2,2550,0,2005,0,27815 256th Ct SE,Maple Valley,WA 98038,USA,371000
3,2.5,1870,2,1870,0,2003,0,8927 NE 176th St,Bothell,WA 98011,USA,458000
5,3,3110,1,1790,1320,1977,2004,16021-16299 Waynita Way NE,Bothell,WA 98011,USA,436500
3,2.5,1820,2,1820,0,1983,2009,1142 S 23rd St,Renton,WA 98055,USA,329950
3,3.25,3050,1,1650,1400,1962,0,554-598 S 239th St,Des Moines,WA 98198,USA,950000
4,2,1890,2,1890,0,1997,0,10125 SE 242nd Pl,Kent,WA 98030,USA,282000
1,1,800,1,680,120,1931,0,12419 20th Ave S,Seattle,WA 98168,USA,250000
6,4.25,6900,2,4820,2080,2002,0,16903 246th Ave NE,Woodinville,WA 98077,USA,1135000
4,1.75,2670,2,2670,0,1972,2002,38107 212th Ave SE,Auburn,WA 98092,USA,400000
5,2.75,3260,1,1630,1630,1964,2000,17813 NE 8th Pl,Bellevue,WA 98008,USA,681500
2,1,860,1,860,0,1949,0,12824 7th Ave S,Burien,WA 98168,USA,200000
5,4,3366,2.5,2966,400,1937,1999,2617 W Barrett St,Seattle,WA 98199,USA,1300000
5,3.25,3840,3,2750,1090,2008,0,1116 33rd Ave S,Seattle,WA 98144,USA,1462497
4,4.5,3850,2,3000,850,1998,2006,5659 178th Ave SE,Bellevue,WA 98006,USA,995000
4,2.5,2040,2,2040,0,1996,0,11830 6th Pl SW,Seattle,WA 98146,USA,355000
3,2.25,1790,1,1290,500,1967,2011,16544 189th Ave NE,Woodinville,WA 98072,USA,425000
4,3,3740,2,3060,680,1988,2000,16534 NE 169th Pl,Woodinville,WA 98072,USA,869000
3,3.25,2660,2,2170,490,2003,0,3414 E Denny Way,Seattle,WA 98122,USA,915000
3,2.25,3230,2,3230,0,1973,0,12 Columbia Key,Bellevue,WA 98006,USA,2110000
4,2,3140,1,2040,1100,1959,0,8211 Sedgewick Ln,Mercer Island,WA 98040,USA,925000
6,4.5,5480,2,4430,1050,1999,0,1223 7th Ave W,Seattle,WA 98119,USA,2400000
3,1,1160,1.5,1160,0,1910,2006,4146 20th Ave SW,Seattle,WA 98106,USA,390000
3,2.25,1860,2,1860,0,1995,0,23217 SE 239th St,Maple Valley,WA 98038,USA,330000
4,3,1630,1,1110,520,1990,0,12033 20th Ave NE,Seattle,WA 98125,USA,482500
3,2.25,1750,3,1750,0,2001,0,2619 NW 60th St,Seattle,WA 98107,USA,525000
3,1,1300,1,1300,0,1960,2001,10241 126th Ave SE,Renton,WA 98056,USA,237000
3,1,960,1,960,0,1960,0,604 Cedar Dr SE,Auburn,WA 98002,USA,205000
3,2.5,1850,2,1850,0,1989,0,12833 NE 101st Pl,Kirkland,WA 98033,USA,623000
4,2.75,3260,2,3260,0,2013,1923,16222 SE 135th Pl,Renton,WA 98059,USA,565000
4,2.25,2420,1,1400,1020,1973,0,17812-17818 Stone Ave N,Shoreline,WA 98133,USA,400000
3,1,1460,1.5,1460,0,2002,0,1321 208th Ave NE,Sammamish,WA 98074,USA,405000
4,3,2240,2,2240,0,1992,0,14532-14536 31st Ave NE,Shoreline,WA 98155,USA,337000
2,1,1240,1,1000,240,1943,2002,11516 103rd Ave SW,Vashon,WA 98070,USA,355000
3,2.25,2060,1,1610,450,1975,0,7031 81st Ave SE,Mercer Island,WA 98040,USA,885000
5,2.75,2280,1,1300,980,1959,1989,504 NW 175th Ct,Shoreline,WA 98177,USA,420000
4,2.5,2510,2,2510,0,2006,0,27498 254th Pl SE,Maple Valley,WA 98038,USA,448000
4,2.75,3150,2,3150,0,2004,2003,1105 273rd Pl SE,Sammamish,WA 98075,USA,800000
5,2.25,2780,2,2780,0,1978,2000,14111 NE 4th St,Bellevue,WA 98007,USA,830000
6,1.75,2380,2,2380,0,1917,2009,4554 Latona Ave NE,Seattle,WA 98105,USA,725000
3,2.25,2140,2,2140,0,1905,2006,537 N 66th St,Seattle,WA 98103,USA,780000
2,1,840,1,840,0,1948,1994,7901-7911 39th Ave SW,Seattle,WA 98136,USA,325000
4,2.25,2170,1,1300,870,1976,1992,6438 131st Ave SE,Bellevue,WA 98006,USA,488800
4,3.5,4410,2,4410,0,1989,0,6133 160th Ave SE,Bellevue,WA 98006,USA,1320000
4,2,2120,1,1060,1060,1940,2001,10822-10830 24th Ave NE,Seattle,WA 98125,USA,489000
7,5.5,6630,2,4930,1700,2004,2003,16659 SE 69th Way,Bellevue,WA 98006,USA,1240000
3,2.75,3290,2,3290,0,1993,0,3616 Lincoln Ave NE,Newcastle,WA 98056,USA,595000
5,2.25,2290,1,1290,1000,1973,2013,13038 SE 184th Pl,Renton,WA 98058,USA,359900
3,3,4910,2,4000,910,1989,0,2100 156th Ave SE,Bellevue,WA 98007,USA,1080000
4,2.75,3730,2,3730,0,2012,1912,625 212th Ave SE,Sammamish,WA 98074,USA,925000
3,2.5,2440,2,2440,0,2014,0,4754 26th Ave SW,Seattle,WA 98106,USA,625000
3,2.5,2570,2,2570,0,2014,0,5703 Charlotte Ave SE,Auburn,WA 98092,USA,339990
4,2.5,2970,2,2970,0,2014,0,16904 NE 116th St,Redmond,WA 98052,USA,775950
5,3,2630,2,1670,960,2013,1923,3608 NE Sunset Blvd,Renton,WA 98056,USA,420000
3,3.25,1530,2,1280,250,2005,0,1806 15th Ave,Seattle,WA 98122,USA,654000
3,3.5,3690,2,3690,0,2001,0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA,725000
2,1,1230,2,830,400,1948,0,3257 NW Market St,Seattle,WA 98107,USA,375000
3,2.5,2200,1,1400,800,1952,2008,3244 112th Ave SE,Bellevue,WA 98004,USA,1100000
4,2.25,2330,2,2330,0,1986,0,14106 176th Ave NE,Redmond,WA 98052,USA,639500
4,2,2160,1.5,2160,0,1928,0,4103 Hillcrest Ave SW,Seattle,WA 98116,USA,849000
4,1.5,1550,1,1000,550,1956,2001,1015 158th Pl SE,Bellevue,WA 98008,USA,418000
4,1.75,1780,1,890,890,1943,0,3423 33rd Ave W,Seattle,WA 98199,USA,442900
3,1.75,2610,1.5,1680,930,1934,1978,7523 Mary Ave NW,Seattle,WA 98117,USA,750000
3,2.5,3290,2,3290,0,2000,0,14845 NE 73rd Way,Redmond,WA 98052,USA,930000
2,1.75,1330,1,960,370,1914,1945,3009 W Emerson St,Seattle,WA 98199,USA,565000
4,3.5,3530,2,2570,960,1987,2000,7321 NE 120th St,Kirkland,WA 98034,USA,874150
4,2.5,2090,2,2090,0,1990,2009,25733 SE 39th St,Issaquah,WA 98029,USA,545000
4,2.5,2040,1,1420,620,1963,2008,5803 129th Ave SE,Bellevue,WA 98006,USA,500000
4,2.5,2370,2,2370,0,1966,0,13010 NE 74th St,Kirkland,WA 98033,USA,687000
4,2.5,2810,2,2810,0,1989,0,15031 SE 66th St,Bellevue,WA 98006,USA,810000
3,2.5,2050,1,1570,480,1977,0,14710 255th Ave SE,Issaquah,WA 98027,USA,439500
3,1.75,2870,1.5,1840,1030,1907,0,2727 32nd Ave S,Seattle,WA 98144,USA,802000
4,2.5,2130,1,1230,900,1963,0,507 130th Pl SE,Bellevue,WA 98005,USA,732600
4,2.5,2580,2,2580,0,2004,2003,243 Edmonds Pl NE,Renton,WA 98056,USA,374000
4,2.5,2380,2,2380,0,1999,0,3430 S 173rd St,SeaTac,WA 98188,USA,330000
4,2,1940,1,1940,0,1962,0,4125 158th Ave SE,Bellevue,WA 98006,USA,365000
2,2,1610,2,1610,0,1930,1983,13301 56th Ave S,Tukwila,WA 98178,USA,290900
3,2.5,2060,1,1330,730,1976,0,4045 46th Ave SW,Seattle,WA 98116,USA,577000
2,1,1010,1,1010,0,1925,1968,107 E 3rd St,North Bend,WA 98045,USA,280000
4,2.5,2810,2,2810,0,1982,0,22120 NE 26th Pl,Sammamish,WA 98074,USA,675000
3,2.25,2380,1,1450,930,1972,0,7234 91st Ave SE,Mercer Island,WA 98040,USA,800000
2,1,1060,1,1060,0,1951,1999,1212 NE 162nd St,Shoreline,WA 98155,USA,299995
3,1.75,1560,1,1250,310,1983,2009,8919 NE 142nd Way,Kirkland,WA 98034,USA,440000
2,1.75,1500,1,1500,0,1963,0,26449 171st Ave SE,Covington,WA 98042,USA,249500
2,1,970,1,970,0,1907,0,4017 Corliss Ave N,Seattle,WA 98103,USA,690000
3,1,1170,1,1170,0,1968,0,766 Union Ave NE,Renton,WA 98059,USA,235000
3,2.5,2280,2,2280,0,1998,2006,27515 44th Pl S,Auburn,WA 98001,USA,320000
7,3,2800,1,1400,1400,1963,2008,2023 Harrington Pl NE,Renton,WA 98056,USA,350000
4,1.5,1150,1.5,1150,0,1970,2014,13260 126 Ct NE,Kirkland,WA 98034,USA,334000
6,3,2180,2,2180,0,1980,0,33015 22nd Pl S,Federal Way,WA 98003,USA,235000
4,2.5,2520,2,2520,0,1990,2009,4508 NE 26th Ct,Renton,WA 98059,USA,442000
3,1.75,1760,1,1760,0,1966,0,2712 SW 322nd Pl,Federal Way,WA 98023,USA,264000
2,1,1180,1,1180,0,1949,1985,16341 Interlake Ave N,Shoreline,WA 98133,USA,275000
2,1.5,950,1,950,0,1949,1985,8520 Interlake Ave N,Seattle,WA 98103,USA,430000
3,2.5,1900,2,1900,0,1988,2000,268 145th Pl SE,Bellevue,WA 98007,USA,550000
4,2.5,2300,2,2300,0,1999,0,9009 27th Ave NE,Seattle,WA 98115,USA,775000
6,2.75,2660,1,1550,1110,1962,0,12526 SE 61st St,Bellevue,WA 98006,USA,603500
3,1,1530,1.5,1530,0,1919,1985,24727 SE Mud Mountain Rd,Enumclaw,WA 98022,USA,230000
4,2.5,1850,1,1230,620,1930,2013,7117 31st Ave SW,Seattle,WA 98126,USA,449000
4,3.5,4230,2,4230,0,1997,0,1646 100th Pl SE,Bellevue,WA 98004,USA,2075000
3,2,1200,1,880,320,1937,1999,3049 NE 90th St,Seattle,WA 98115,USA,420000
4,2.25,2270,1,1340,930,1954,0,3613 40th Ave W,Seattle,WA 98199,USA,735000
3,1.5,1090,1,1090,0,1968,0,17335 SE 265th St,Covington,WA 98042,USA,200000
3,2.75,1100,2,780,320,2008,0,4733 Delridge Way SW,Seattle,WA 98106,USA,286000
3,2.5,1640,3,1640,0,2009,0,129 25th Ave E,Seattle,WA 98112,USA,579000
3,3.75,1950,1,1360,590,1959,1989,10636 60th Ave S,Seattle,WA 98178,USA,345100
3,1.75,1660,1.5,1660,0,1957,2000,1301 N 169th St,Shoreline,WA 98133,USA,350000
3,1,880,1.5,880,0,1946,0,16529 10th Ave NE,Shoreline,WA 98155,USA,291500
3,2.5,1500,2,1200,300,2014,0,2811 14th Ave W,Seattle,WA 98119,USA,649950
3,2,1890,2,1430,460,2012,1912,6539 41st Ave SW,Seattle,WA 98136,USA,458500
3,1,1150,2,1150,0,1911,2005,3947 SW Austin St,Seattle,WA 98136,USA,500000
3,2.5,2430,2,2430,0,1997,0,9226 S 247th Pl,Kent,WA 98030,USA,362300
4,1.75,2110,1,1170,940,1975,0,17403 159th Ave SE,Renton,WA 98058,USA,324000
3,2,2950,2,2310,640,1918,1974,2433 SW 149th St,Burien,WA 98166,USA,495000
3,2.25,1650,2,1650,0,1985,0,23441 130th Ave SE,Kent,WA 98031,USA,233500
3,2.25,2110,2,2110,0,1978,2000,15965 176th Ave NE,Woodinville,WA 98072,USA,479000
4,2.25,2010,2,2010,0,1975,0,25417 167th Pl SE,Covington,WA 98042,USA,322200
4,2.5,3030,2,3030,0,1998,2006,5420 239th Pl NE,Redmond,WA 98053,USA,835000
3,1,1270,1,1270,0,1955,2005,10624 Sunrise Dr,Bothell,WA 98011,USA,347000
3,1.75,1610,1,1610,0,1962,0,10905 NE 48th St,Kirkland,WA 98033,USA,725000
3,1,1140,2,1140,0,1904,0,115 28th Ave S,Seattle,WA 98144,USA,345000
3,2.5,2110,2,2110,0,1989,0,14150-14198 SE 238th Ln,Kent,WA 98042,USA,345950
3,1.75,1840,1,1840,0,1964,0,13820 NE 72nd Pl,Redmond,WA 98052,USA,550000
3,1.75,1560,1,810,750,1940,2001,3630 NE 123rd St,Seattle,WA 98125,USA,399950
3,1.75,1840,1,1240,600,1976,1992,23309 115th Pl SE,Kent,WA 98031,USA,269500
4,2.5,1830,1,1540,290,1973,0,1220 NW 199th Pl,Shoreline,WA 98177,USA,494000
4,1.75,2120,1,1060,1060,1956,0,15619 SE 9th St,Bellevue,WA 98008,USA,453000
3,1.75,1600,1,1050,550,1977,2004,13832 125th Ave NE,Kirkland,WA 98034,USA,442500
4,1.75,1450,1.5,1180,270,1962,2003,4414 S 140th St,Tukwila,WA 98168,USA,235000
3,1.75,1880,1,1880,0,1959,1989,2310 NE 191st St,Lake Forest Park,WA 98155,USA,389800
3,1.75,1270,1,880,390,1950,2005,651 SW 134th St,Burien,WA 98146,USA,346000
4,1.5,1720,1,1720,0,1953,0,13505 16th Ave NE,Seattle,WA 98125,USA,360000
4,2.5,2400,2,2400,0,1990,2009,23836 SE 41st St,Issaquah,WA 98029,USA,650000
3,1,1150,1,990,160,1932,1958,16232 11th Ave NE,Shoreline,WA 98155,USA,290000
2,1,870,1,870,0,1940,1996,11062 25th Ave SW,Seattle,WA 98146,USA,234000
4,2.5,2000,2,2000,0,1989,0,29204 202nd Ave SE,Kent,WA 98042,USA,260000
3,2,2420,1,1210,1210,1949,0,16729 Tiger Mountain Rd SE,Issaquah,WA 98027,USA,349900
3,1,1080,1,1080,0,1952,0,2350 N 178th St,Shoreline,WA 98133,USA,275000
4,2.5,3420,2,3420,0,1988,2000,18639 NE 202nd St,Woodinville,WA 98077,USA,725000
4,2.5,1870,2,1870,0,1990,2009,10309 SE 190th Pl,Renton,WA 98055,USA,375000
4,2.5,2500,1,2500,0,1997,0,8510 258th Ave NE,Redmond,WA 98053,USA,806000
3,2.5,2150,2,2150,0,1992,0,1815 Ilwaco Ave NE,Renton,WA 98059,USA,470000
3,2.25,1470,2,1080,390,1984,0,6506 3rd Ave NW,Seattle,WA 98117,USA,490000
5,2,2130,1.5,1270,860,1926,0,3220 44th Ave SW,Seattle,WA 98116,USA,615000
